set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
79014-1,Dol Guldur Battle,2013,The Hobbit,The Desolation of Smaug,Licensed,Normal,797,8,9,69.99,https://brickset.com/sets/79014-1,https://images.brickset.com/sets/small/79014-1.jpg,https://images.brickset.com/sets/images/79014-1.jpg
79100-1,Kraang Lab Escape,2013,Teenage Mutant Ninja Turtles,TV Series,Licensed,Normal,90,2,5,12.99,https://brickset.com/sets/79100-1,https://images.brickset.com/sets/small/79100-1.jpg,https://images.brickset.com/sets/images/79100-1.jpg
79101-1,Shredder's Dragon Bike,2013,Teenage Mutant Ninja Turtles,TV Series,Licensed,Normal,198,3,6,24.99,https://brickset.com/sets/79101-1,https://images.brickset.com/sets/small/79101-1.jpg,https://images.brickset.com/sets/images/79101-1.jpg
79102-1,Stealth Shell in Pursuit,2013,Teenage Mutant Ninja Turtles,TV Series,Licensed,Normal,162,3,6,19.99,https://brickset.com/sets/79102-1,https://images.brickset.com/sets/small/79102-1.jpg,https://images.brickset.com/sets/images/79102-1.jpg
79103-1,Turtle Lair Attack,2013,Teenage Mutant Ninja Turtles,TV Series,Licensed,Normal,488,6,6,49.99,https://brickset.com/sets/79103-1,https://images.brickset.com/sets/small/79103-1.jpg,https://images.brickset.com/sets/images/79103-1.jpg
79104-1,The Shellraiser Street Chase,2013,Teenage Mutant Ninja Turtles,TV Series,Licensed,Normal,690,5,7,59.99,https://brickset.com/sets/79104-1,https://images.brickset.com/sets/small/79104-1.jpg,https://images.brickset.com/sets/images/79104-1.jpg
79105-1,Baxter Robot Rampage,2013,Teenage Mutant Ninja Turtles,TV Series,Licensed,Normal,397,5,6,39.99,https://brickset.com/sets/79105-1,https://images.brickset.com/sets/small/79105-1.jpg,https://images.brickset.com/sets/images/79105-1.jpg
850617-1,Police Accessory Pack,2013,City,Police,Modern day,Extended,34,4,5,14.99,https://brickset.com/sets/850617-1,https://images.brickset.com/sets/small/850617-1.jpg,https://images.brickset.com/sets/images/850617-1.jpg
850618-1,Fire Accessory Pack,2013,City,Fire,Modern day,Extended,43,4,5,14.99,https://brickset.com/sets/850618-1,https://images.brickset.com/sets/small/850618-1.jpg,https://images.brickset.com/sets/images/850618-1.jpg
850632-1,Samurai Accessory Set,2013,Ninjago,The Final Battle,Action/Adventure,Extended,36,4,6,14.99,https://brickset.com/sets/850632-1,https://images.brickset.com/sets/small/850632-1.jpg,https://images.brickset.com/sets/images/850632-1.jpg
850702-1,Classic Picture Frame,2013,Miscellaneous,Photo frames,Miscellaneous,Extended,55,1,6,14.99,https://brickset.com/sets/850702-1,https://images.brickset.com/sets/small/850702-1.jpg,https://images.brickset.com/sets/images/850702-1.jpg
850779-1,Legends of Chima Minifigure Accessory Set,2013,Legends of Chima,The Power of the CHI,Action/Adventure,Extended,42,4,6,14.99,https://brickset.com/sets/850779-1,https://images.brickset.com/sets/small/850779-1.jpg,https://images.brickset.com/sets/images/850779-1.jpg
850791-1,LEGO Minifigure Birthday Set,2013,Seasonal,Birthday,Miscellaneous,Extended,28,2,6,7.99,https://brickset.com/sets/850791-1,https://images.brickset.com/sets/small/850791-1.jpg,https://images.brickset.com/sets/images/850791-1.jpg
10243-1,Parisian Restaurant,2014,Creator Expert,Modular Buildings Collection,Model making,Normal,2469,5,16,159.99,https://brickset.com/sets/10243-1,https://images.brickset.com/sets/small/10243-1.jpg,https://images.brickset.com/sets/images/10243-1.jpg
10244-1,Fairground Mixer,2014,Creator Expert,Fairground Collection,Model making,Normal,1746,12,16,149.99,https://brickset.com/sets/10244-1,https://images.brickset.com/sets/small/10244-1.jpg,https://images.brickset.com/sets/images/10244-1.jpg
10245-1,Santa's Workshop,2014,Creator Expert,Winter Village Collection,Model making,Normal,883,6,12,69.99,https://brickset.com/sets/10245-1,https://images.brickset.com/sets/small/10245-1.jpg,https://images.brickset.com/sets/images/10245-1.jpg
10526-1,Peter Pan's Visit,2014,Duplo,Jake and the Never Land Pirates,Pre-school,Normal,39,2,2,29.99,https://brickset.com/sets/10526-1,https://images.brickset.com/sets/small/10526-1.jpg,https://images.brickset.com/sets/images/10526-1.jpg
10538-1,Fire and Rescue Team,2014,Duplo,Planes,Pre-school,Normal,30,3,2,29.99,https://brickset.com/sets/10538-1,https://images.brickset.com/sets/small/10538-1.jpg,https://images.brickset.com/sets/images/10538-1.jpg
10539-1,Beach Racing,2014,Duplo,Jake and the Never Land Pirates,Pre-school,Normal,37,1,2,24.99,https://brickset.com/sets/10539-1,https://images.brickset.com/sets/small/10539-1.jpg,https://images.brickset.com/sets/images/10539-1.jpg
10542-1,Sleeping Beauty's Fairy Tale,2014,Duplo,Disney Princess,Pre-school,Normal,55,2,2,34.99,https://brickset.com/sets/10542-1,https://images.brickset.com/sets/small/10542-1.jpg,https://images.brickset.com/sets/images/10542-1.jpg
10543-1,Superman Rescue,2014,Duplo,Superman,Pre-school,Normal,19,1,2,19.99,https://brickset.com/sets/10543-1,https://images.brickset.com/sets/small/10543-1.jpg,https://images.brickset.com/sets/images/10543-1.jpg
10544-1,The Joker Challenge,2014,Duplo,Batman,Pre-school,Normal,40,2,2,29.99,https://brickset.com/sets/10544-1,https://images.brickset.com/sets/small/10544-1.jpg,https://images.brickset.com/sets/images/10544-1.jpg
10545-1,Batcave Adventure,2014,Duplo,Batman,Pre-school,Normal,59,2,2,49.99,https://brickset.com/sets/10545-1,https://images.brickset.com/sets/small/10545-1.jpg,https://images.brickset.com/sets/images/10545-1.jpg
10665-1,Spider-Man: Spider-Car Pursuit,2014,Juniors,Marvel Super Heroes,Junior,Normal,55,2,4,12.99,https://brickset.com/sets/10665-1,https://images.brickset.com/sets/small/10665-1.jpg,https://images.brickset.com/sets/images/10665-1.jpg
10666-1,Digger,2014,Juniors,City,Junior,Normal,75,1,4,9.99,https://brickset.com/sets/10666-1,https://images.brickset.com/sets/small/10666-1.jpg,https://images.brickset.com/sets/images/10666-1.jpg
10667-1,Construction,2014,Juniors,City,Junior,Normal,160,1,4,14.99,https://brickset.com/sets/10667-1,https://images.brickset.com/sets/small/10667-1.jpg,https://images.brickset.com/sets/images/10667-1.jpg
10668-1,The Princess Play Castle,2014,Juniors,Fantasy,Junior,Normal,150,1,4,14.99,https://brickset.com/sets/10668-1,https://images.brickset.com/sets/small/10668-1.jpg,https://images.brickset.com/sets/images/10668-1.jpg
10669-1,Turtle Lair,2014,Juniors,Teenage Mutant Ninja Turtles,Junior,Normal,107,2,4,19.99,https://brickset.com/sets/10669-1,https://images.brickset.com/sets/small/10669-1.jpg,https://images.brickset.com/sets/images/10669-1.jpg
10672-1,Batman: Defend the Batcave,2014,Juniors,DC Comics Super Heroes,Junior,Normal,150,3,4,29.99,https://brickset.com/sets/10672-1,https://images.brickset.com/sets/small/10672-1.jpg,https://images.brickset.com/sets/images/10672-1.jpg
10673-1,Race Car Rally,2014,Juniors,City,Junior,Normal,350,2,4,29.99,https://brickset.com/sets/10673-1,https://images.brickset.com/sets/small/10673-1.jpg,https://images.brickset.com/sets/images/10673-1.jpg
10674-1,Pony Farm,2014,Juniors,Girl,Junior,Normal,306,1,4,29.99,https://brickset.com/sets/10674-1,https://images.brickset.com/sets/small/10674-1.jpg,https://images.brickset.com/sets/images/10674-1.jpg
10675-1,Police – The Big Escape,2014,Juniors,City,Junior,Normal,146,3,4,29.99,https://brickset.com/sets/10675-1,https://images.brickset.com/sets/small/10675-1.jpg,https://images.brickset.com/sets/images/10675-1.jpg
10676-1,Knights' Castle,2014,Juniors,Fantasy,Junior,Normal,480,4,4,49.99,https://brickset.com/sets/10676-1,https://images.brickset.com/sets/small/10676-1.jpg,https://images.brickset.com/sets/images/10676-1.jpg
21107-1,The End,2014,Minecraft,Micro World,Licensed,Normal,440,4,10,34.99,https://brickset.com/sets/21107-1,https://images.brickset.com/sets/small/21107-1.jpg,https://images.brickset.com/sets/images/21107-1.jpg
21108-1,Ghostbusters Ecto-1,2014,Ideas,Licensed,Miscellaneous,Normal,508,4,10,49.99,https://brickset.com/sets/21108-1,https://images.brickset.com/sets/small/21108-1.jpg,https://images.brickset.com/sets/images/21108-1.jpg
21113-1,The Cave,2014,Minecraft,Minifig-scale,Licensed,Normal,249,2,8,19.99,https://brickset.com/sets/21113-1,https://images.brickset.com/sets/small/21113-1.jpg,https://images.brickset.com/sets/images/21113-1.jpg
21114-1,The Farm,2014,Minecraft,Minifig-scale,Licensed,Normal,262,2,8,29.99,https://brickset.com/sets/21114-1,https://images.brickset.com/sets/small/21114-1.jpg,https://images.brickset.com/sets/images/21114-1.jpg
21115-1,The First Night,2014,Minecraft,Minifig-scale,Licensed,Normal,408,2,8,39.99,https://brickset.com/sets/21115-1,https://images.brickset.com/sets/small/21115-1.jpg,https://images.brickset.com/sets/images/21115-1.jpg
21116-1,Crafting Box,2014,Minecraft,Minifig-scale,Licensed,Normal,518,2,8,49.99,https://brickset.com/sets/21116-1,https://images.brickset.com/sets/small/21116-1.jpg,https://images.brickset.com/sets/images/21116-1.jpg
21117-1,The Ender Dragon,2014,Minecraft,Minifig-scale,Licensed,Normal,634,4,8,69.99,https://brickset.com/sets/21117-1,https://images.brickset.com/sets/small/21117-1.jpg,https://images.brickset.com/sets/images/21117-1.jpg
31025-1,Mountain Hut,2014,Creator,3 in 1,Model making,Normal,550,1,8,39.99,https://brickset.com/sets/31025-1,https://images.brickset.com/sets/small/31025-1.jpg,https://images.brickset.com/sets/images/31025-1.jpg
31026-1,Bike Shop & Cafe,2014,Creator,3 in 1,Model making,Normal,1023,3,9,89.99,https://brickset.com/sets/31026-1,https://images.brickset.com/sets/small/31026-1.jpg,https://images.brickset.com/sets/images/31026-1.jpg
40110-1,LEGO City Coin Bank,2014,City,Police,Modern day,Normal,122,1,6,14.99,https://brickset.com/sets/40110-1,https://images.brickset.com/sets/small/40110-1.jpg,https://images.brickset.com/sets/images/40110-1.jpg
41026-1,Sunshine Harvest,2014,Friends,Farm,Modern day,Normal,233,1,6,19.99,https://brickset.com/sets/41026-1,https://images.brickset.com/sets/small/41026-1.jpg,https://images.brickset.com/sets/images/41026-1.jpg
41027-1,Mia's Lemonade Stand,2014,Friends,General,Modern day,Normal,112,1,5,9.99,https://brickset.com/sets/41027-1,https://images.brickset.com/sets/small/41027-1.jpg,https://images.brickset.com/sets/images/41027-1.jpg
41028-1,Emma's Lifeguard Post,2014,Friends,Beach,Modern day,Normal,78,1,5,9.99,https://brickset.com/sets/41028-1,https://images.brickset.com/sets/small/41028-1.jpg,https://images.brickset.com/sets/images/41028-1.jpg
41029-1,Stephanie's New Born Lamb,2014,Friends,Pets,Modern day,Normal,78,1,5,9.99,https://brickset.com/sets/41029-1,https://images.brickset.com/sets/small/41029-1.jpg,https://images.brickset.com/sets/images/41029-1.jpg
41030-1,Olivia's Ice Cream Bike,2014,Friends,Park,Modern day,Normal,98,1,5,9.99,https://brickset.com/sets/41030-1,https://images.brickset.com/sets/small/41030-1.jpg,https://images.brickset.com/sets/images/41030-1.jpg
41031-1,Andrea's Mountain Hut,2014,Friends,Great Outdoors,Modern day,Normal,119,1,5,9.99,https://brickset.com/sets/41031-1,https://images.brickset.com/sets/small/41031-1.jpg,https://images.brickset.com/sets/images/41031-1.jpg
41032-1,First Aid Jungle Bike,2014,Friends,Jungle Rescue,Modern day,Normal,156,1,6,14.99,https://brickset.com/sets/41032-1,https://images.brickset.com/sets/small/41032-1.jpg,https://images.brickset.com/sets/images/41032-1.jpg
41033-1,Jungle Falls Rescue,2014,Friends,Jungle Rescue,Modern day,Normal,183,1,6,19.99,https://brickset.com/sets/41033-1,https://images.brickset.com/sets/small/41033-1.jpg,https://images.brickset.com/sets/images/41033-1.jpg
41034-1,Summer Caravan,2014,Friends,Summer,Modern day,Normal,297,2,6,29.99,https://brickset.com/sets/41034-1,https://images.brickset.com/sets/small/41034-1.jpg,https://images.brickset.com/sets/images/41034-1.jpg
41035-1,Heartlake Juice Bar,2014,Friends,Heartlake City,Modern day,Normal,277,2,6,29.99,https://brickset.com/sets/41035-1,https://images.brickset.com/sets/small/41035-1.jpg,https://images.brickset.com/sets/images/41035-1.jpg
41036-1,Jungle Bridge Rescue,2014,Friends,Jungle Rescue,Modern day,Normal,365,2,7,29.99,https://brickset.com/sets/41036-1,https://images.brickset.com/sets/small/41036-1.jpg,https://images.brickset.com/sets/images/41036-1.jpg
41037-1,Stephanie's Beach House,2014,Friends,Beach,Modern day,Normal,369,2,6,39.99,https://brickset.com/sets/41037-1,https://images.brickset.com/sets/small/41037-1.jpg,https://images.brickset.com/sets/images/41037-1.jpg
41038-1,Jungle Rescue Base,2014,Friends,Jungle Rescue,Modern day,Normal,472,2,7,59.99,https://brickset.com/sets/41038-1,https://images.brickset.com/sets/small/41038-1.jpg,https://images.brickset.com/sets/images/41038-1.jpg
41039-1,Sunshine Ranch,2014,Friends,Farm,Modern day,Normal,721,2,6,69.99,https://brickset.com/sets/41039-1,https://images.brickset.com/sets/small/41039-1.jpg,https://images.brickset.com/sets/images/41039-1.jpg
41050-1,Ariel's Amazing Treasures,2014,Disney,The Little Mermaid,Licensed,Normal,77,1,5,12.99,https://brickset.com/sets/41050-1,https://images.brickset.com/sets/small/41050-1.jpg,https://images.brickset.com/sets/images/41050-1.jpg
41051-1,Merida's Highland Games,2014,Disney,Brave,Licensed,Normal,145,1,5,19.99,https://brickset.com/sets/41051-1,https://images.brickset.com/sets/small/41051-1.jpg,https://images.brickset.com/sets/images/41051-1.jpg
41052-1,Ariel's Magical Kiss,2014,Disney,The Little Mermaid,Licensed,Normal,250,2,5,29.99,https://brickset.com/sets/41052-1,https://images.brickset.com/sets/small/41052-1.jpg,https://images.brickset.com/sets/images/41052-1.jpg
41053-1,Cinderella's Dream Carriage,2014,Disney,Cinderella,Licensed,Normal,274,1,6,29.99,https://brickset.com/sets/41053-1,https://images.brickset.com/sets/small/41053-1.jpg,https://images.brickset.com/sets/images/41053-1.jpg
41054-1,Rapunzel's Creativity Tower,2014,Disney,Tangled,Licensed,Normal,299,2,6,39.99,https://brickset.com/sets/41054-1,https://images.brickset.com/sets/small/41054-1.jpg,https://images.brickset.com/sets/images/41054-1.jpg
41055-1,Cinderella's Romantic Castle,2014,Disney,Cinderella,Licensed,Normal,646,2,6,69.99,https://brickset.com/sets/41055-1,https://images.brickset.com/sets/small/41055-1.jpg,https://images.brickset.com/sets/images/41055-1.jpg
41056-1,Heartlake News Van,2014,Friends,Traffic,Modern day,Normal,278,2,6,24.99,https://brickset.com/sets/41056-1,https://images.brickset.com/sets/small/41056-1.jpg,https://images.brickset.com/sets/images/41056-1.jpg
41057-1,Heartlake Horse Show,2014,Friends,Sports,Modern day,Normal,355,2,6,39.99,https://brickset.com/sets/41057-1,https://images.brickset.com/sets/small/41057-1.jpg,https://images.brickset.com/sets/images/41057-1.jpg
41058-1,Heartlake Shopping Mall,2014,Friends,Heartlake City,Modern day,Normal,1120,4,7,109.99,https://brickset.com/sets/41058-1,https://images.brickset.com/sets/small/41058-1.jpg,https://images.brickset.com/sets/images/41058-1.jpg
41059-1,Jungle Tree Sanctuary,2014,Friends,Jungle Rescue,Modern day,Normal,320,1,7,29.99,https://brickset.com/sets/41059-1,https://images.brickset.com/sets/small/41059-1.jpg,https://images.brickset.com/sets/images/41059-1.jpg
44015-1,EVO Walker,2014,HERO Factory,Invasion From Below,Constraction,Normal,51,4,6,9.99,https://brickset.com/sets/44015-1,https://images.brickset.com/sets/small/44015-1.jpg,https://images.brickset.com/sets/images/44015-1.jpg
44016-1,JAW Beast vs. STORMER,2014,HERO Factory,Invasion From Below,Constraction,Normal,49,1,6,9.99,https://brickset.com/sets/44016-1,https://images.brickset.com/sets/small/44016-1.jpg,https://images.brickset.com/sets/images/44016-1.jpg
44017-1,STORMER Freeze Machine,2014,HERO Factory,Invasion From Below,Constraction,Normal,88,3,7,14.99,https://brickset.com/sets/44017-1,https://images.brickset.com/sets/small/44017-1.jpg,https://images.brickset.com/sets/images/44017-1.jpg
44018-1,FURNO Jet Machine,2014,HERO Factory,Invasion From Below,Constraction,Normal,79,2,7,14.99,https://brickset.com/sets/44018-1,https://images.brickset.com/sets/small/44018-1.jpg,https://images.brickset.com/sets/images/44018-1.jpg
44019-1,ROCKA Stealth Machine,2014,HERO Factory,Invasion From Below,Constraction,Normal,89,2,7,14.99,https://brickset.com/sets/44019-1,https://images.brickset.com/sets/small/44019-1.jpg,https://images.brickset.com/sets/images/44019-1.jpg
44020-1,FLYER Beast vs. BREEZ,2014,HERO Factory,Invasion From Below,Constraction,Normal,91,1,7,14.99,https://brickset.com/sets/44020-1,https://images.brickset.com/sets/small/44020-1.jpg,https://images.brickset.com/sets/images/44020-1.jpg
44021-1,SPLITTER Beast vs. FURNO & EVO,2014,HERO Factory,Invasion From Below,Constraction,Normal,108,2,8,19.99,https://brickset.com/sets/44021-1,https://images.brickset.com/sets/small/44021-1.jpg,https://images.brickset.com/sets/images/44021-1.jpg
44022-1,EVO XL Machine,2014,HERO Factory,Invasion From Below,Constraction,Normal,193,3,8,24.99,https://brickset.com/sets/44022-1,https://images.brickset.com/sets/small/44022-1.jpg,https://images.brickset.com/sets/images/44022-1.jpg
44023-1,ROCKA Crawler,2014,HERO Factory,Invasion From Below,Constraction,Normal,49,2,6,9.99,https://brickset.com/sets/44023-1,https://images.brickset.com/sets/small/44023-1.jpg,https://images.brickset.com/sets/images/44023-1.jpg
44024-1,TUNNELER Beast vs. SURGE,2014,HERO Factory,Invasion From Below,Constraction,Normal,59,1,6,9.99,https://brickset.com/sets/44024-1,https://images.brickset.com/sets/small/44024-1.jpg,https://images.brickset.com/sets/images/44024-1.jpg
44025-1,BULK Drill Machine,2014,HERO Factory,Invasion From Below,Constraction,Normal,113,2,7,14.99,https://brickset.com/sets/44025-1,https://images.brickset.com/sets/small/44025-1.jpg,https://images.brickset.com/sets/images/44025-1.jpg
44026-1,CRYSTAL Beast vs. BULK,2014,HERO Factory,Invasion From Below,Constraction,Normal,83,1,7,14.99,https://brickset.com/sets/44026-1,https://images.brickset.com/sets/small/44026-1.jpg,https://images.brickset.com/sets/images/44026-1.jpg
44027-1,BREEZ Flea Machine,2014,HERO Factory,Invasion From Below,Constraction,Normal,102,2,7,14.99,https://brickset.com/sets/44027-1,https://images.brickset.com/sets/small/44027-1.jpg,https://images.brickset.com/sets/images/44027-1.jpg
